Date,Time,Open,High,Low,Close,Volume
2016.11.12,0:00,106.766,106.796,106.61,106.62,9609
2016.11.14,0:00,106.842,106.895,106.728,106.878,6652
2016.11.14,4:00,106.881,107.59,106.84,107.4,31096
2016.11.14,8:00,107.4,107.667,107.342,107.645,25180
2016.11.14,12:00,107.644,108.153,107.542,107.828,38899
2016.11.14,16:00,107.828,108.48,107.705,108.457,50666
2016.11.14,20:00,108.458,108.539,107.926,108.509,37884
2016.11.15,0:00,108.518,108.52,108.145,108.208,18238
2016.11.15,4:00,108.212,108.296,107.787,108.04,31475
2016.11.15,8:00,108.041,108.369,107.822,108.106,29454
2016.11.15,12:00,108.109,108.326,107.765,108.316,36985
2016.11.15,16:00,108.316,108.991,108.151,108.975,46629
2016.11.15,20:00,108.976,109.333,108.81,109.308,29601
2016.11.16,0:00,109.311,109.331,108.962,108.982,19158
2016.11.16,4:00,108.992,109.186,108.788,108.977,26700
2016.11.16,8:00,108.976,109.494,108.948,109.441,28251
2016.11.16,12:00,109.445,109.752,109.315,109.683,31221
2016.11.16,16:00,109.684,109.746,109.051,109.586,46785
2016.11.16,20:00,109.583,109.588,109.041,109.149,33585
2016.11.17,0:00,109.148,109.176,108.599,108.769,21322
2016.11.17,4:00,108.771,109.267,108.548,108.971,36122
2016.11.17,8:00,108.981,109.46,108.896,109.011,26530
2016.11.17,12:00,109.011,109.222,108.817,108.957,33740
2016.11.17,16:00,108.957,109.633,108.94,109.393,46791
2016.11.17,20:00,109.392,109.973,109.286,109.894,33019
2016.11.18,0:00,109.894,110.339,109.894,110.238,21367
2016.11.18,4:00,110.239,110.775,109.968,110.546,36389
2016.11.18,8:00,110.546,110.92,110.486,110.7,29135
2016.11.18,12:00,110.7,110.797,110.087,110.138,34506
2016.11.18,16:00,110.138,110.736,109.796,110.658,46003
2016.11.18,20:00,110.659,110.84,110.416,110.618,31652
2016.11.19,0:00,110.618,110.948,110.597,110.867,10560
2016.11.21,0:00,112.004,112.004,110.885,110.942,10339
2016.11.21,4:00,110.94,111.181,110.643,111.1,40690
2016.11.21,8:00,111.101,111.171,110.826,110.905,27618
2016.11.21,12:00,110.905,110.974,110.466,110.551,31244
2016.11.21,16:00,110.55,111.066,110.473,110.921,36564
2016.11.21,20:00,110.921,111.359,110.863,111.129,30081
2016.11.22,0:00,111.123,111.133,110.45,110.651,29582
2016.11.22,4:00,110.654,110.863,110.264,110.696,40875
2016.11.22,8:00,110.696,111.232,110.678,110.916,28047
2016.11.22,12:00,110.914,110.963,110.554,110.776,36293
2016.11.22,16:00,110.777,111.35,110.775,111.307,33163
2016.11.22,20:00,111.308,111.311,110.819,111.141,31084
2016.11.23,0:00,111.142,111.199,110.947,110.976,19035
2016.11.23,4:00,110.975,111.168,110.943,111.033,19446
2016.11.23,8:00,111.032,111.088,110.848,111.024,14680
2016.11.23,12:00,111.026,111.146,110.95,111.116,26261
2016.11.23,16:00,111.139,112.969,111.109,112.967,45306
2016.11.23,20:00,112.967,112.968,112.349,112.578,37715
2016.11.24,0:00,112.579,112.75,112.366,112.552,20191
2016.11.24,4:00,112.549,112.884,112.41,112.79,34152
2016.11.24,8:00,112.79,113.383,112.602,113.319,29439
2016.11.24,12:00,113.317,113.529,112.731,113.105,35102
2016.11.24,16:00,113.106,113.301,112.96,113.222,22465
2016.11.24,20:00,113.222,113.421,113.155,113.386,14983
2016.11.25,0:00,113.385,113.416,113.181,113.258,9002
2016.11.25,4:00,113.263,113.895,113.208,113.428,38835
2016.11.25,8:00,113.428,113.617,112.827,113.13,36253
2016.11.25,12:00,113.13,113.2,112.548,113.077,40826
2016.11.25,16:00,113.078,113.138,112.645,113.013,38253
2016.11.25,20:00,113.009,113.3,112.884,113.039,24658
2016.11.26,0:00,113.039,113.213,112.932,113.213,3430
2016.11.28,0:00,112.796,112.968,112.581,112.651,8590
2016.11.28,4:00,112.65,112.78,111.353,111.978,47832
2016.11.28,8:00,111.979,112.181,111.696,111.937,29342
2016.11.28,12:00,111.938,112.431,111.737,112.299,33481
2016.11.28,16:00,112.296,112.793,112.21,112.259,40536
2016.11.28,20:00,112.259,112.481,112.06,112.283,23520
2016.11.29,0:00,112.285,112.319,111.614,111.67,19174
2016.11.29,4:00,111.671,112.24,111.669,112.1,31644
2016.11.29,8:00,112.1,112.382,111.878,112.314,24050
2016.11.29,12:00,112.312,112.72,112.147,112.633,30137
2016.11.29,16:00,112.632,113.336,112.597,112.918,47303
2016.11.29,20:00,112.913,113.07,112.265,112.301,30603
2016.11.30,0:00,112.3,112.538,112.284,112.46,14777
2016.11.30,4:00,112.468,112.799,112.051,112.604,31093
2016.11.30,8:00,112.606,112.956,112.514,112.722,28661
2016.11.30,12:00,112.721,113.372,112.65,113.29,38353
2016.11.30,16:00,113.292,113.952,113.16,113.947,52188
2016.11.30,20:00,113.946,114.534,113.912,114.275,40140
2016.12.01,0:00,114.281,114.821,114.185,114.681,20304
2016.12.01,4:00,114.681,114.72,114.139,114.243,32215
2016.12.01,8:00,114.237,114.346,113.826,114.161,30126
2016.12.01,12:00,114.16,114.387,114.07,114.378,30223
2016.12.01,16:00,114.379,114.719,114.212,114.405,40822
2016.12.01,20:00,114.407,114.642,113.922,114.018,35637
2016.12.02,0:00,114.02,114.183,113.864,113.897,17343
2016.12.02,4:00,113.897,114.107,113.577,113.924,27755
2016.12.02,8:00,113.924,114.136,113.779,113.942,21089
2016.12.02,12:00,113.943,114.01,113.597,113.89,26012
2016.12.02,16:00,113.89,114.2,113.324,113.811,43824
2016.12.02,20:00,113.811,113.925,113.524,113.691,25004
2016.12.03,0:00,113.691,113.725,113.439,113.439,9503
2016.12.05,0:00,113.195,113.562,112.859,113.52,15013
2016.12.05,4:00,113.524,113.852,113.326,113.455,31386
2016.12.05,8:00,113.456,113.944,113.328,113.907,25087
2016.12.05,12:00,113.912,114.443,113.858,114.387,35514
2016.12.05,16:00,114.388,114.769,114.024,114.387,33666
2016.12.05,20:00,114.388,114.445,113.151,113.748,30104
2016.12.06,0:00,113.748,113.946,113.656,113.851,13611
2016.12.06,4:00,113.851,113.924,113.497,113.739,22391
2016.12.06,8:00,113.739,114.152,113.715,113.825,20251
2016.12.06,12:00,113.826,114.182,113.72,114.042,25110
2016.12.06,16:00,114.042,114.092,113.662,113.979,31522
2016.12.06,20:00,113.978,114.09,113.857,114.079,17583
2016.12.07,0:00,114.082,114.116,113.939,114.036,9938
2016.12.07,4:00,114.037,114.305,113.957,114.046,20175
2016.12.07,8:00,114.046,114.398,114.045,114.339,16734
2016.12.07,12:00,114.339,114.339,113.893,113.99,23117
2016.12.07,16:00,113.989,114.115,113.512,113.52,28050
2016.12.07,20:00,113.52,113.995,113.409,113.859,22082
2016.12.08,0:00,113.853,113.855,113.599,113.729,12087
2016.12.08,4:00,113.729,113.857,113.12,113.273,22644
2016.12.08,8:00,113.272,113.7,113.237,113.64,21122
2016.12.08,12:00,113.641,113.68,113.264,113.434,23552
2016.12.08,16:00,113.433,114.37,113.351,114.207,56666
2016.12.08,20:00,114.208,114.295,113.975,114.049,23526
2016.12.09,0:00,114.05,114.139,113.931,114.055,12382
2016.12.09,4:00,114.055,114.56,114.008,114.422,24576
2016.12.09,8:00,114.423,114.521,114.285,114.433,18418
2016.12.09,12:00,114.434,114.971,114.321,114.967,23187
2016.12.09,16:00,114.965,115.271,114.615,115.179,39715
2016.12.09,20:00,115.177,115.363,115.066,115.208,19780
2016.12.10,0:00,115.213,115.348,115.185,115.219,6681
2016.12.12,0:00,115.375,115.538,115.353,115.41,7343
2016.12.12,4:00,115.412,115.612,115.154,115.268,31332
2016.12.12,8:00,115.27,115.835,115.255,115.831,23648
2016.12.12,12:00,115.833,116.118,115.656,115.697,28599
2016.12.12,16:00,115.696,115.849,115.207,115.42,32636
2016.12.12,20:00,115.412,115.597,114.847,115.104,26690
2016.12.13,0:00,115.104,115.141,114.731,114.974,14163
2016.12.13,4:00,114.975,115.208,114.772,115.011,28949
2016.12.13,8:00,115.011,115.394,114.959,115.279,23096
2016.12.13,12:00,115.279,115.473,115.233,115.38,23328
2016.12.13,16:00,115.38,115.404,114.959,115.291,31788
2016.12.13,20:00,115.291,115.346,114.969,115.237,21678
2016.12.14,0:00,115.234,115.278,115.064,115.214,14315
2016.12.14,4:00,115.214,115.327,114.996,115.2,22339
2016.12.14,8:00,115.201,115.254,114.86,114.988,19113
2016.12.14,12:00,114.986,115.226,114.875,114.935,20996
2016.12.14,16:00,114.934,115.102,114.766,115.096,27106
2016.12.14,20:00,115.096,116.447,114.946,116.35,38072
2016.12.15,0:00,116.35,117.387,116.272,117.199,29931
2016.12.15,4:00,117.203,117.854,117.189,117.344,37470
2016.12.15,8:00,117.341,117.764,117.239,117.632,28549
2016.12.15,12:00,117.628,118.659,117.565,118.354,42101
2016.12.15,16:00,118.344,118.596,117.654,118.568,54615
2016.12.15,20:00,118.567,118.632,117.786,117.896,36359
2016.12.16,0:00,117.897,118.305,117.897,118.246,20916
2016.12.16,4:00,118.246,118.389,117.954,118.115,27896
2016.12.16,8:00,118.115,118.258,117.972,118.187,23898
2016.12.16,12:00,118.187,118.423,117.912,118.14,27567
2016.12.16,16:00,118.14,118.404,118.055,118.372,34052
2016.12.16,20:00,118.372,118.381,117.467,118,41127
2016.12.17,0:00,118.003,118.017,117.776,117.776,8575
2016.12.19,0:00,117.936,117.956,117.709,117.801,9606
2016.12.19,4:00,117.802,117.835,117.401,117.564,24388
2016.12.19,8:00,117.563,117.563,116.975,117.338,23769
2016.12.19,12:00,117.341,117.553,117.176,117.29,25453
2016.12.19,16:00,117.29,117.392,116.82,116.919,32513
2016.12.19,20:00,116.916,117.39,116.543,117.22,30906
2016.12.20,0:00,117.223,117.276,116.971,117.017,15213
2016.12.20,4:00,117.017,117.579,116.987,117.228,30475
2016.12.20,8:00,117.227,117.952,117.223,117.889,29533
2016.12.20,12:00,117.888,118.238,117.821,117.908,26199
2016.12.20,16:00,117.908,118.203,117.892,118.073,34492
2016.12.20,20:00,118.072,118.135,117.643,117.796,24571
2016.12.21,0:00,117.794,117.927,117.758,117.828,14453
2016.12.21,4:00,117.826,118.065,117.544,117.667,24224
2016.12.21,8:00,117.672,117.68,117.394,117.586,20748
2016.12.21,12:00,117.585,117.749,117.391,117.426,24569
2016.12.21,16:00,117.425,117.726,117.103,117.726,32328
2016.12.21,20:00,117.724,117.865,117.513,117.546,20552
2016.12.22,0:00,117.547,117.643,117.445,117.616,12515
2016.12.22,4:00,117.616,117.706,117.401,117.529,20510
2016.12.22,8:00,117.529,117.741,117.524,117.656,17603
2016.12.22,12:00,117.657,117.74,117.473,117.651,20560
2016.12.22,16:00,117.651,117.872,117.263,117.463,28893
2016.12.22,20:00,117.463,117.688,117.446,117.559,18498
2016.12.23,0:00,117.562,117.616,117.467,117.522,15530
2016.12.23,4:00,117.522,117.558,117.443,117.466,13130
2016.12.23,8:00,117.465,117.482,117.291,117.441,11545
2016.12.23,12:00,117.44,117.487,117.287,117.36,16802
2016.12.23,16:00,117.36,117.413,117.166,117.218,21603
2016.12.23,20:00,117.218,117.295,117.17,117.266,13703
2016.12.24,0:00,117.264,117.382,117.198,117.198,4839
2016.12.26,8:00,117.034,117.216,117.003,117.156,9173
2016.12.26,12:00,117.144,117.167,116.862,117.065,2639
2016.12.26,16:00,117.062,117.104,116.897,117.008,2324
2016.12.26,20:00,117.01,117.14,116.872,117.046,2728
2016.12.27,0:00,117.046,117.233,116.952,117.187,5546
2016.12.27,4:00,117.187,117.453,117.184,117.41,27685
2016.12.27,8:00,117.41,117.422,117.247,117.32,14245
2016.12.27,12:00,117.318,117.353,117.198,117.302,15208
2016.12.27,16:00,117.303,117.61,117.292,117.603,17353
2016.12.27,20:00,117.603,117.613,117.408,117.428,11117
2016.12.28,0:00,117.43,117.534,117.385,117.478,10941
2016.12.28,4:00,117.479,117.737,117.363,117.572,18163
2016.12.28,8:00,117.572,117.691,117.498,117.505,14504
2016.12.28,12:00,117.503,117.783,117.491,117.76,17700
2016.12.28,16:00,117.759,117.809,117.583,117.64,20805
2016.12.28,20:00,117.639,117.7,117.051,117.175,20694
2016.12.29,0:00,117.178,117.247,116.837,117.079,20918
2016.12.29,4:00,117.088,117.088,116.67,116.729,30282
2016.12.29,8:00,116.73,116.778,116.227,116.36,26319
2016.12.29,12:00,116.361,116.605,116.287,116.567,24832
2016.12.29,16:00,116.567,116.871,116.4,116.4,25891
2016.12.29,20:00,116.401,116.685,116.266,116.638,25583
2016.12.30,0:00,116.638,116.71,116.037,116.304,24717
2016.12.30,4:00,116.323,116.813,116.109,116.693,36030
2016.12.30,8:00,116.696,117.108,116.497,117.086,23682
2016.12.30,12:00,117.093,117.192,116.749,116.938,36474
2016.12.30,16:00,116.937,117.091,116.416,116.623,35002
2016.12.30,20:00,116.624,116.893,116.607,116.75,28289
2016.12.31,0:00,116.751,117.002,116.732,116.955,6910
2017.01.02,0:00,116.78,116.934,116.665,116.747,912
2017.01.02,4:00,116.74,116.962,116.634,116.773,2347
2017.01.02,8:00,116.79,117.148,116.733,117.121,2965
2017.01.02,12:00,117.121,117.451,117.088,117.387,8032
2017.01.02,16:00,117.379,117.495,117.234,117.36,14105
2017.01.02,20:00,117.361,117.644,117.1,117.584,9301
2017.01.03,0:00,117.586,117.651,117.21,117.45,17629
2017.01.03,4:00,117.453,117.518,117.278,117.372,24342
2017.01.03,8:00,117.371,117.96,117.284,117.832,23734
2017.01.03,12:00,117.834,118.344,117.797,118.197,31735
2017.01.03,16:00,118.197,118.602,117.967,118.028,37661
2017.01.03,20:00,118.025,118.081,117.217,117.666,34164
2017.01.04,0:00,117.669,117.77,117.511,117.627,18133
2017.01.04,4:00,117.632,118.182,117.626,117.931,33221
2017.01.04,8:00,117.929,118.178,117.887,117.995,22988
2017.01.04,12:00,117.998,117.998,117.355,117.57,32037
2017.01.04,16:00,117.57,117.704,117.047,117.186,36397
2017.01.04,20:00,117.182,117.749,117.094,117.593,28501
2017.01.05,0:00,117.598,117.61,117.105,117.128,17327
2017.01.05,4:00,117.129,117.13,116.278,116.461,45385
2017.01.05,8:00,116.461,116.556,115.572,115.944,44175
2017.01.05,12:00,115.943,116.788,115.67,116.658,36425
2017.01.05,16:00,116.66,116.765,115.246,115.485,46903
2017.01.05,20:00,115.487,115.709,115.213,115.579,34221
2017.01.06,0:00,115.58,115.688,115.065,115.337,18840
2017.01.06,4:00,115.337,116.13,115.237,115.77,36593
2017.01.06,8:00,115.77,116.389,115.658,116.256,28533
2017.01.06,12:00,116.256,116.276,115.755,116.003,28823
2017.01.06,16:00,116,116.749,115.701,116.488,49976
2017.01.06,20:00,116.486,117.175,116.427,117.011,29019
2017.01.07,0:00,117.011,117.058,116.917,116.942,8228
2017.01.09,0:00,116.993,117.229,116.986,117.145,6431
2017.01.09,4:00,117.149,117.433,117.108,117.38,20970
2017.01.09,8:00,117.38,117.528,117.264,117.389,21125
2017.01.09,12:00,117.388,117.388,116.628,116.749,37146
2017.01.09,16:00,116.749,116.791,116.144,116.467,35947
2017.01.09,20:00,116.466,116.512,115.949,116.052,27906
2017.01.10,0:00,116.057,116.186,115.65,115.982,17202
2017.01.10,4:00,115.982,116.205,115.192,115.341,42146
2017.01.10,8:00,115.344,115.911,115.273,115.831,32088
2017.01.10,12:00,115.831,116.076,115.685,115.935,30429
2017.01.10,16:00,115.935,116.34,115.405,115.433,38009
2017.01.10,20:00,115.434,116.06,115.277,115.751,29547
2017.01.11,0:00,115.753,115.884,115.614,115.868,13131
2017.01.11,4:00,115.867,116.238,115.664,116.011,32212
2017.01.11,8:00,116.011,116.163,115.845,116.048,26137
2017.01.11,12:00,116.048,116.46,115.811,116.244,28796
2017.01.11,16:00,116.244,116.852,116.057,116.572,38647
2017.01.11,20:00,116.572,116.87,114.239,115.412,73635
2017.01.12,0:00,115.412,115.622,114.965,115.092,22399
2017.01.12,4:00,115.092,115.232,114.376,114.432,44460
2017.01.12,8:00,114.435,114.763,114.177,114.312,35121
2017.01.12,12:00,114.312,114.413,113.75,114.288,41663
2017.01.12,16:00,114.288,114.529,113.826,114.033,49998
2017.01.12,20:00,114.033,114.675,113.8,114.663,39125
2017.01.13,0:00,114.661,114.784,114.542,114.666,17084
2017.01.13,4:00,114.667,115.179,114.572,115.066,32893
2017.01.13,8:00,115.066,115.103,114.583,114.695,26059
2017.01.13,12:00,114.694,114.866,114.517,114.666,28630
2017.01.13,16:00,114.664,115.44,114.154,114.991,51607
2017.01.13,20:00,114.991,115.23,114.32,114.465,30443
2017.01.14,0:00,114.465,114.664,114.338,114.338,8014
2017.01.16,0:00,114.221,114.462,114.088,114.217,7296
2017.01.16,4:00,114.217,114.448,113.968,114.135,27650
2017.01.16,8:00,114.135,114.313,113.617,114.08,29480
2017.01.16,12:00,114.079,114.386,113.952,114.093,27582
2017.01.16,16:00,114.094,114.212,113.929,114.09,17305
2017.01.16,20:00,114.091,114.212,114.003,114.115,14251
2017.01.17,0:00,114.117,114.202,114.047,114.156,12904
2017.01.17,4:00,114.157,114.279,113.824,114.034,29947
2017.01.17,8:00,114.035,114.09,113.246,113.286,38967
2017.01.17,12:00,113.288,113.304,112.723,113.037,43596
2017.01.17,16:00,113.04,113.58,112.877,113,61150
2017.01.17,20:00,113.004,113.105,112.625,112.657,30579
2017.01.18,0:00,112.657,112.935,112.566,112.889,13966
2017.01.18,4:00,112.893,113.134,112.638,113.037,33519
2017.01.18,8:00,113.037,113.434,112.951,113.323,27730
2017.01.18,12:00,113.322,113.491,113.078,113.359,29680
2017.01.18,16:00,113.359,113.636,113.18,113.24,39763
2017.01.18,20:00,113.238,113.705,113.228,113.578,29030
2017.01.19,0:00,113.579,114.835,113.579,114.704,27841
2017.01.19,4:00,114.704,114.889,114.438,114.611,33490
2017.01.19,8:00,114.61,114.958,114.444,114.826,27283
2017.01.19,12:00,114.826,114.966,114.397,114.563,36515
2017.01.19,16:00,114.562,115.524,114.509,115.314,53332
2017.01.19,20:00,115.325,115.616,114.771,114.788,39228
2017.01.20,0:00,114.787,115.097,114.67,114.933,19542
2017.01.20,4:00,114.932,115.13,114.529,114.598,33258
2017.01.20,8:00,114.602,114.871,114.556,114.789,23740
2017.01.20,12:00,114.79,115.382,114.634,115.25,37047
2017.01.20,16:00,115.248,115.313,114.793,115.025,41735
2017.01.20,20:00,115.028,115.272,114.206,114.3,53789
2017.01.21,0:00,114.3,114.622,114.29,114.464,13036
2017.01.23,0:00,114.313,114.414,113.755,113.807,11263
2017.01.23,4:00,113.807,113.972,113.435,113.618,35657
2017.01.23,8:00,113.618,113.759,113.164,113.481,32155
2017.01.23,12:00,113.479,113.782,113.358,113.669,32752
2017.01.23,16:00,113.67,114.073,112.949,112.97,49760
2017.01.23,20:00,112.971,113.23,112.749,112.997,39665
2017.01.24,0:00,112.997,113.147,112.519,112.781,22301
2017.01.24,4:00,112.788,113.129,112.551,112.713,35974
2017.01.24,8:00,112.716,113.432,112.687,113.36,33143
2017.01.24,12:00,113.36,113.472,113.177,113.273,33088
2017.01.24,16:00,113.273,113.451,112.897,113.304,39985
2017.01.24,20:00,113.305,113.886,113.212,113.846,32972
2017.01.25,0:00,113.848,113.985,113.734,113.859,14286
2017.01.25,4:00,113.857,113.979,113.374,113.54,33252
2017.01.25,8:00,113.54,113.773,113.409,113.54,25795
2017.01.25,12:00,113.538,113.791,113.491,113.531,33023
2017.01.25,16:00,113.532,113.932,113.033,113.654,44840
2017.01.25,20:00,113.654,113.88,113.505,113.587,33097
2017.01.26,0:00,113.589,113.668,113.185,113.268,18655
2017.01.26,4:00,113.268,113.455,113.044,113.358,30124
2017.01.26,8:00,113.356,113.804,113.229,113.764,25329
2017.01.26,12:00,113.763,114.383,113.608,114.242,35975
2017.01.26,16:00,114.247,114.77,114.074,114.731,47864
2017.01.26,20:00,114.73,114.853,114.258,114.34,29581
2017.01.27,0:00,114.342,114.719,114.342,114.418,17424
2017.01.27,4:00,114.419,115.036,114.386,114.969,30853
2017.01.27,8:00,114.968,115.304,114.863,115.211,24316
2017.01.27,12:00,115.209,115.286,114.9,115.064,31356
2017.01.27,16:00,115.065,115.372,114.739,115.058,45975
2017.01.27,20:00,115.057,115.272,114.973,115.042,24826
2017.01.28,0:00,115.043,115.161,114.99,115.028,6109
2017.01.30,0:00,114.761,114.946,114.569,114.647,9030
2017.01.30,4:00,114.648,114.752,114.263,114.412,30614
2017.01.30,8:00,114.412,114.756,114.377,114.695,22576
2017.01.30,12:00,114.694,114.933,114.509,114.672,30734
2017.01.30,16:00,114.673,114.776,113.73,113.853,45844
2017.01.30,20:00,113.853,113.924,113.442,113.671,30064
2017.01.31,0:00,113.67,113.838,113.532,113.683,15079
2017.01.31,4:00,113.681,113.827,113.236,113.521,38040
2017.01.31,8:00,113.517,113.739,113.343,113.517,27767
2017.01.31,12:00,113.517,113.961,113.498,113.512,37353
2017.01.31,16:00,113.512,113.536,112.076,112.583,53933
2017.01.31,20:00,112.583,113.328,112.435,112.703,37102
2017.02.01,0:00,112.704,112.953,112.636,112.771,19478
2017.02.01,4:00,112.772,113.209,112.741,113.146,31351
2017.02.01,8:00,113.146,113.629,113.086,113.564,26995
2017.02.01,12:00,113.565,113.624,113.226,113.237,27773
2017.02.01,16:00,113.237,113.948,113.236,113.47,42231
2017.02.01,20:00,113.467,113.62,112.826,113.015,42311
2017.02.02,0:00,113.021,113.36,112.989,113.29,17636
2017.02.02,4:00,113.289,113.295,112.63,112.722,36755
2017.02.02,8:00,112.722,112.872,112.477,112.848,27587
2017.02.02,12:00,112.849,112.938,112.238,112.295,35358
2017.02.02,16:00,112.295,112.541,112.048,112.377,45639
2017.02.02,20:00,112.377,112.816,112.367,112.674,28269
2017.02.03,0:00,112.671,112.9,112.654,112.807,12483
2017.02.03,4:00,112.806,113.226,112.503,113.088,37267
2017.02.03,8:00,113.089,113.162,112.907,113.115,22139
2017.02.03,12:00,113.117,113.245,113.047,113.155,21637
2017.02.03,16:00,113.156,113.47,112.311,112.392,46270
2017.02.03,20:00,112.393,113.072,112.347,112.947,29653
2017.02.04,0:00,112.947,112.965,112.443,112.443,8076
2017.02.06,0:00,112.384,112.702,112.384,112.642,7104
2017.02.06,4:00,112.643,112.705,112.222,112.386,28861
2017.02.06,8:00,112.384,112.772,112.356,112.731,21715
2017.02.06,12:00,112.732,112.749,112.353,112.487,28557
2017.02.06,16:00,112.486,112.582,111.987,112.358,42868
2017.02.06,20:00,112.354,112.408,111.618,111.787,29908
2017.02.07,0:00,111.788,111.862,111.649,111.825,14503
2017.02.07,4:00,111.825,111.956,111.588,111.903,29142
2017.02.07,8:00,111.904,112.142,111.74,112.109,24334
2017.02.07,12:00,112.108,112.496,112.08,112.45,30220
2017.02.07,16:00,112.45,112.573,112.211,112.239,33608
2017.02.07,20:00,112.238,112.27,111.806,112.149,30286
2017.02.08,0:00,112.147,112.401,112.145,112.376,15014
2017.02.08,4:00,112.377,112.54,112.03,112.053,27807
2017.02.08,8:00,112.051,112.483,112.038,112.354,22288
2017.02.08,12:00,112.357,112.382,112.088,112.241,26545
2017.02.08,16:00,112.242,112.298,111.627,111.758,42204
2017.02.08,20:00,111.756,112.215,111.66,112.078,29722
2017.02.09,0:00,112.078,112.118,111.731,111.965,14492
2017.02.09,4:00,111.964,112.334,111.881,112.102,24432
2017.02.09,8:00,112.102,112.373,112.077,112.349,19890
2017.02.09,12:00,112.35,112.43,112.153,112.359,24054
2017.02.09,16:00,112.359,113.189,112.226,112.975,40698
2017.02.09,20:00,112.977,113.327,112.935,113.303,25938
2017.02.10,0:00,113.304,113.465,113.15,113.428,14855
2017.02.10,4:00,113.428,113.795,113.389,113.679,29209
2017.02.10,8:00,113.679,113.854,113.611,113.836,20112
2017.02.10,12:00,113.837,113.848,113.361,113.476,26566
2017.02.10,16:00,113.476,113.731,113.36,113.572,33536
2017.02.10,20:00,113.572,113.623,112.853,113.386,32331
2017.02.11,0:00,113.387,113.453,113.065,113.065,7459
2017.02.13,0:00,113.513,113.964,113.451,113.922,7185
2017.02.13,4:00,113.922,114.164,113.825,113.907,25631
2017.02.13,8:00,113.907,113.935,113.503,113.535,20401
2017.02.13,12:00,113.535,113.843,113.435,113.683,24494
2017.02.13,16:00,113.685,114.058,113.615,113.906,31183
2017.02.13,20:00,113.905,113.959,113.554,113.622,22962
2017.02.14,0:00,113.624,113.807,113.568,113.682,12009
2017.02.14,4:00,113.679,113.754,113.531,113.559,21956
2017.02.14,8:00,113.559,113.563,113.258,113.551,23763
2017.02.14,12:00,113.55,113.611,113.245,113.387,26678
2017.02.14,16:00,113.387,114.432,113.308,114.399,45838
2017.02.14,20:00,114.398,114.495,114.131,114.172,28857
2017.02.15,0:00,114.172,114.401,114.15,114.283,15047
2017.02.15,4:00,114.286,114.503,114.263,114.292,22213
2017.02.15,8:00,114.295,114.581,114.232,114.476,19598
2017.02.15,12:00,114.477,114.606,114.401,114.531,22150
2017.02.15,16:00,114.531,114.953,114.316,114.647,39091
2017.02.15,20:00,114.645,114.69,113.859,114.269,30335
2017.02.16,0:00,114.265,114.305,114.037,114.12,12665
2017.02.16,4:00,114.121,114.158,113.758,113.914,28045
2017.02.16,8:00,113.912,114.034,113.779,113.942,19066
2017.02.16,12:00,113.94,113.974,113.537,113.603,25072
2017.02.16,16:00,113.604,113.842,113.201,113.337,37901
2017.02.16,20:00,113.332,113.47,113.081,113.109,29718
2017.02.17,0:00,113.114,113.34,113.087,113.314,13373
2017.02.17,4:00,113.319,113.497,113.243,113.289,23009
2017.02.17,8:00,113.289,113.466,113.287,113.416,18343
2017.02.17,12:00,113.421,113.432,112.7,112.889,33041
2017.02.17,16:00,112.892,112.971,112.614,112.828,35540
2017.02.17,20:00,112.828,112.967,112.729,112.929,20264
2017.02.18,0:00,112.926,112.939,112.697,112.697,6951
2017.02.20,0:00,112.886,112.983,112.786,112.913,6121
2017.02.20,4:00,112.915,113.181,112.832,113.109,22527
2017.02.20,8:00,113.11,113.234,112.992,113.127,18532
2017.02.20,12:00,113.128,113.195,113.008,113.086,20340
2017.02.20,16:00,113.086,113.168,113.05,113.114,14719
2017.02.20,20:00,113.114,113.155,113.061,113.111,12320
2017.02.21,0:00,113.111,113.296,113.011,113.268,15453
2017.02.21,4:00,113.267,113.694,113.237,113.677,26218
2017.02.21,8:00,113.678,113.702,113.429,113.522,20197
2017.02.21,12:00,113.524,113.769,113.421,113.638,26531
2017.02.21,16:00,113.637,113.773,113.441,113.636,28258
2017.02.21,20:00,113.637,113.67,113.403,113.572,19414
2017.02.22,0:00,113.573,113.726,113.564,113.668,11977
2017.02.22,4:00,113.669,113.676,113.324,113.446,23123
2017.02.22,8:00,113.446,113.586,113.3,113.398,20483
2017.02.22,12:00,113.398,113.398,112.961,113.044,31366
2017.02.22,16:00,113.044,113.445,112.904,113.334,33099
2017.02.22,20:00,113.334,113.645,112.948,113.107,30128
2017.02.23,0:00,113.105,113.451,113.017,113.406,14830
2017.02.23,4:00,113.407,113.421,113.121,113.25,23644
2017.02.23,8:00,113.25,113.291,113.068,113.237,20687
2017.02.23,12:00,113.238,113.331,113.067,113.102,22372
2017.02.23,16:00,113.103,113.276,112.566,112.578,37551
2017.02.23,20:00,112.575,112.825,112.547,112.738,21539
2017.02.24,0:00,112.738,112.76,112.567,112.693,11823
2017.02.24,4:00,112.692,112.952,112.647,112.719,21170
2017.02.24,8:00,112.719,112.907,112.695,112.718,19142
2017.02.24,12:00,112.717,112.728,112.297,112.33,25187
2017.02.24,16:00,112.331,112.473,112.051,112.351,33579
2017.02.24,20:00,112.352,112.443,111.963,111.97,23332
2017.02.25,0:00,111.97,112.175,111.931,112.006,7299
2017.02.27,0:00,112.12,112.312,112.113,112.178,11117
2017.02.27,4:00,112.181,112.242,111.913,112.201,25513
